,pos_x,pos_y,r,t
1968,25.0,34.36,0,3936
1969,25.0,34.38,0,3938
1970,25.0,34.4,0,3940
1971,25.0,34.42,0,3942
1972,25.0,34.44,0,3944
1973,25.0,34.46,0,3946
1974,25.0,34.480000000000004,0,3948
1975,25.0,34.5,0,3950
1976,25.0,34.519999999999996,0,3952
1977,25.0,34.540000000000006,0,3954
1978,25.0,34.56,0,3956
1979,25.0,34.58,0,3958
1980,25.0,34.6,0,3960
1981,25.0,34.620000000000005,0,3962
1982,25.0,34.64,0,3964
1983,25.0,34.660000000000004,0,3966
1984,25.0,34.68,0,3968
1985,25.0,34.7,0,3970
1986,25.0,34.72,0,3972
1987,25.0,34.74,0,3974
1988,25.0,34.76,0,3976
1989,25.0,34.78,0,3978
1990,25.0,34.8,0,3980
1991,25.0,34.82,0,3982
1992,25.0,34.84,0,3984
1993,25.0,34.86,0,3986
1994,25.0,34.879999999999995,0,3988
1995,25.0,34.900000000000006,0,3990
1996,25.0,34.92,0,3992
1997,25.0,34.94,0,3994
1998,25.0,34.96,0,3996
1999,25.0,34.980000000000004,0,3998
2000,25.0,35.0,0,4000
2001,25.019999999999996,35.0,0,4002
2002,25.039999999999996,35.0,0,4004
2003,25.060000000000002,35.0,0,4006
2004,25.08,35.0,0,4008
2005,25.099999999999998,35.0,0,4010
2006,25.119999999999997,35.0,0,4012
2007,25.14,35.0,0,4014
2008,25.16,35.0,0,4016
2009,25.18,35.0,0,4018
2010,25.199999999999996,35.0,0,4020
2011,25.220000000000002,35.0,0,4022
2012,25.240000000000002,35.0,0,4024
2013,25.259999999999998,35.0,0,4026
2014,25.279999999999994,35.0,0,4028
2015,25.300000000000004,35.0,0,4030
2016,25.32,35.0,0,4032
2017,25.339999999999996,35.0,0,4034
2018,25.359999999999996,35.0,0,4036
2019,25.380000000000003,35.0,0,4038
2020,25.4,35.0,0,4040
2021,25.419999999999998,35.0,0,4042
2022,25.439999999999998,35.0,0,4044
2023,25.46,35.0,0,4046
2024,25.48,35.0,0,4048
2025,25.5,35.0,0,4050
2026,25.519999999999996,35.0,0,4052
2027,25.540000000000003,35.0,0,4054
2028,25.560000000000002,35.0,0,4056
2029,25.58,35.0,0,4058
2030,25.599999999999994,35.0,0,4060
2031,25.620000000000005,35.0,0,4062
2032,25.64,35.0,0,4064
2033,25.659999999999997,35.0,0,4066
2034,25.679999999999996,35.0,0,4068
2035,25.700000000000003,35.0,0,4070
2036,25.72,35.0,0,4072
2037,25.74,35.0,0,4074
2038,25.759999999999998,35.0,0,4076
2039,25.78,35.0,0,4078
2040,25.8,35.0,0,4080
2041,25.82,35.0,0,4082
2042,25.839999999999996,35.0,0,4084
2043,25.860000000000003,35.0,0,4086
2044,25.880000000000003,35.0,0,4088
2045,25.9,35.0,0,4090
2046,25.919999999999995,35.0,0,4092
2047,25.940000000000005,35.0,0,4094
2048,25.96,35.0,0,4096
2049,25.979999999999997,35.0,0,4098
2050,25.999999999999996,35.0,0,4100
2051,26.020000000000003,35.0,0,4102
2052,26.04,35.0,0,4104
2053,26.06,35.0,0,4106
2054,26.08,35.0,0,4108
2055,26.1,35.0,0,4110
2056,26.12,35.0,0,4112
2057,26.14,35.0,0,4114
2058,26.159999999999997,35.0,0,4116
2059,26.180000000000003,35.0,0,4118
2060,26.200000000000003,35.0,0,4120
2061,26.22,35.0,0,4122
2062,26.239999999999995,35.0,0,4124
2063,26.260000000000005,35.0,0,4126
2064,26.28,35.0,0,4128
2065,26.299999999999997,35.0,0,4130
2066,26.319999999999997,35.0,0,4132
2067,26.340000000000003,35.0,0,4134
2068,26.36,35.0,0,4136
2069,26.38,35.0,0,4138
2070,26.4,35.0,0,4140
2071,26.42,35.0,0,4142
2072,26.44,35.0,0,4144
2073,26.46,35.0,0,4146
2074,26.479999999999997,35.0,0,4148
2075,26.500000000000004,35.0,0,4150
2076,26.520000000000003,35.0,0,4152
2077,26.54,35.0,0,4154
2078,26.559999999999995,35.0,0,4156
2079,26.580000000000005,35.0,0,4158
2080,26.6,35.0,0,4160
2081,26.619999999999997,35.0,0,4162
2082,26.639999999999997,35.0,0,4164
2083,26.660000000000004,35.0,0,4166
2084,26.68,35.0,0,4168
2085,26.7,35.0,0,4170
2086,26.72,35.0,0,4172
2087,26.740000000000002,35.0,0,4174
2088,26.76,35.0,0,4176
2089,26.78,35.0,0,4178
2090,26.799999999999997,35.0,0,4180
2091,26.820000000000004,35.0,0,4182
2092,26.840000000000003,35.0,0,4184
2093,26.86,35.0,0,4186
2094,26.879999999999995,35.0,0,4188
2095,26.900000000000006,35.0,0,4190
2096,26.92,35.0,0,4192
2097,26.939999999999998,35.0,0,4194
2098,26.959999999999997,35.0,0,4196
2099,26.980000000000004,35.0,0,4198
2100,27.0,35.0,0,4200
2101,27.02,35.0,0,4202
2102,27.04,35.0,0,4204
2103,27.060000000000002,35.0,0,4206
2104,27.080000000000002,35.0,0,4208
2105,27.1,35.0,0,4210
2106,27.119999999999997,35.0,0,4212
2107,27.140000000000004,35.0,0,4214
2108,27.160000000000004,35.0,0,4216
2109,27.18,35.0,0,4218
2110,27.199999999999996,35.0,0,4220
2111,27.220000000000006,35.0,0,4222
2112,27.240000000000002,35.0,0,4224
2113,27.259999999999998,35.0,0,4226
2114,27.279999999999998,35.0,0,4228
2115,27.300000000000004,35.0,0,4230
2116,27.32,35.0,0,4232
2117,27.34,35.0,0,4234
2118,27.36,35.0,0,4236
2119,27.380000000000003,35.0,0,4238
2120,27.400000000000002,35.0,0,4240
2121,27.42,35.0,0,4242
2122,27.439999999999998,35.0,0,4244
2123,27.460000000000004,35.0,0,4246
2124,27.480000000000004,35.0,0,4248
2125,27.5,35.0,0,4250
2126,27.519999999999996,35.0,0,4252
2127,27.539999999999996,35.0,0,4254
2128,27.560000000000002,35.0,0,4256
2129,27.58,35.0,0,4258
2130,27.599999999999998,35.0,0,4260
2131,27.619999999999997,35.0,0,4262
2132,27.64,35.0,0,4264
2133,27.66,35.0,0,4266
2134,27.68,35.0,0,4268
2135,27.699999999999996,35.0,0,4270
2136,27.720000000000002,35.0,0,4272
2137,27.740000000000002,35.0,0,4274
2138,27.759999999999998,35.0,0,4276
2139,27.779999999999994,35.0,0,4278
2140,27.800000000000004,35.0,0,4280
2141,27.82,35.0,0,4282
2142,27.839999999999996,35.0,0,4284
2143,27.859999999999996,35.0,0,4286
2144,27.880000000000003,35.0,0,4288
2145,27.9,35.0,0,4290
2146,27.919999999999998,35.0,0,4292
2147,27.939999999999998,35.0,0,4294
2148,27.96,35.0,0,4296
2149,27.98,35.0,0,4298
2150,28.0,35.0,0,4300
2151,28.019999999999996,35.0,0,4302
2152,28.040000000000003,35.0,0,4304
2153,28.060000000000002,35.0,0,4306
2154,28.08,35.0,0,4308
2155,28.099999999999994,35.0,0,4310
2156,28.120000000000005,35.0,0,4312
2157,28.14,35.0,0,4314
2158,28.159999999999997,35.0,0,4316
2159,28.179999999999996,35.0,0,4318
2160,28.200000000000003,35.0,0,4320
2161,28.22,35.0,0,4322
2162,28.24,35.0,0,4324
2163,28.259999999999998,35.0,0,4326
2164,28.28,35.0,0,4328
2165,28.3,35.0,0,4330
2166,28.32,35.0,0,4332
2167,28.339999999999996,35.0,0,4334
2168,28.360000000000003,35.0,0,4336
2169,28.380000000000003,35.0,0,4338
2170,28.4,35.0,0,4340
2171,28.419999999999995,35.0,0,4342
2172,28.440000000000005,35.0,0,4344
2173,28.46,35.0,0,4346
2174,28.479999999999997,35.0,0,4348
2175,28.499999999999996,35.0,0,4350
2176,28.520000000000003,35.0,0,4352
2177,28.54,35.0,0,4354
2178,28.56,35.0,0,4356
2179,28.58,35.0,0,4358
2180,28.6,35.0,0,4360
2181,28.62,35.0,0,4362
2182,28.64,35.0,0,4364
2183,28.659999999999997,35.0,0,4366
2184,28.680000000000003,35.0,0,4368
2185,28.700000000000003,35.0,0,4370
2186,28.72,35.0,0,4372
2187,28.739999999999995,35.0,0,4374
2188,28.760000000000005,35.0,0,4376
2189,28.78,35.0,0,4378
2190,28.799999999999997,35.0,0,4380
2191,28.819999999999997,35.0,0,4382
2192,28.840000000000003,35.0,0,4384
2193,28.86,35.0,0,4386
2194,28.88,35.0,0,4388
2195,28.9,35.0,0,4390
2196,28.92,35.0,0,4392
2197,28.94,35.0,0,4394
2198,28.96,35.0,0,4396
2199,28.979999999999997,35.0,0,4398
2200,29.000000000000004,35.0,0,4400
2201,29.020000000000003,35.0,0,4402
2202,29.04,35.0,0,4404
2203,29.059999999999995,35.0,0,4406
2204,29.080000000000005,35.0,0,4408
2205,29.1,35.0,0,4410
2206,29.119999999999997,35.0,0,4412
2207,29.139999999999997,35.0,0,4414
2208,29.160000000000004,35.0,0,4416
2209,29.18,35.0,0,4418
2210,29.2,35.0,0,4420
2211,29.22,35.0,0,4422
2212,29.240000000000002,35.0,0,4424
2213,29.26,35.0,0,4426
2214,29.28,35.0,0,4428
2215,29.299999999999997,35.0,0,4430
2216,29.320000000000004,35.0,0,4432
2217,29.340000000000003,35.0,0,4434
2218,29.36,35.0,0,4436
2219,29.379999999999995,35.0,0,4438
2220,29.400000000000006,35.0,0,4440
2221,29.42,35.0,0,4442
2222,29.439999999999998,35.0,0,4444
2223,29.459999999999997,35.0,0,4446
2224,29.480000000000004,35.0,0,4448
2225,29.5,35.0,0,4450
2226,29.52,35.0,0,4452
2227,29.54,35.0,0,4454
2228,29.560000000000002,35.0,0,4456
2229,29.580000000000002,35.0,0,4458
2230,29.6,35.0,0,4460
2231,29.619999999999997,35.0,0,4462
2232,29.640000000000004,35.0,0,4464
2233,29.660000000000004,35.0,0,4466
2234,29.68,35.0,0,4468
2235,29.699999999999996,35.0,0,4470
2236,29.720000000000006,35.0,0,4472
2237,29.740000000000002,35.0,0,4474
2238,29.759999999999998,35.0,0,4476
2239,29.779999999999998,35.0,0,4478
2240,29.800000000000004,35.0,0,4480
2241,29.82,35.0,0,4482
2242,29.84,35.0,0,4484
2243,29.86,35.0,0,4486
2244,29.880000000000003,35.0,0,4488
2245,29.900000000000002,35.0,0,4490
2246,29.92,35.0,0,4492
2247,29.939999999999998,35.0,0,4494
2248,29.960000000000004,35.0,0,4496
2249,29.980000000000004,35.0,0,4498
2250,30.0,35.0,0,4500
2251,30.019999999999996,35.0,0,4502
2252,30.039999999999996,35.0,0,4504
2253,30.060000000000002,35.0,0,4506
2254,30.08,35.0,0,4508
2255,30.099999999999998,35.0,0,4510
2256,30.119999999999997,35.0,0,4512
2257,30.14,35.0,0,4514
2258,30.16,35.0,0,4516
2259,30.18,35.0,0,4518
2260,30.199999999999996,35.0,0,4520
2261,30.220000000000002,35.0,0,4522
2262,30.240000000000002,35.0,0,4524
2263,30.259999999999998,35.0,0,4526
2264,30.279999999999994,35.0,0,4528
2265,30.300000000000004,35.0,0,4530
2266,30.32,35.0,0,4532
2267,30.339999999999996,35.0,0,4534
2268,30.359999999999996,35.0,0,4536
2269,30.380000000000003,35.0,0,4538
2270,30.4,35.0,0,4540
2271,30.419999999999998,35.0,0,4542
2272,30.439999999999998,35.0,0,4544
2273,30.46,35.0,0,4546
2274,30.48,35.0,0,4548
2275,30.5,35.0,0,4550
2276,30.519999999999996,35.0,0,4552
2277,30.540000000000003,35.0,0,4554
2278,30.560000000000002,35.0,0,4556
2279,30.58,35.0,0,4558
2280,30.599999999999994,35.0,0,4560
2281,30.620000000000005,35.0,0,4562
2282,30.64,35.0,0,4564
2283,30.659999999999997,35.0,0,4566
2284,30.679999999999996,35.0,0,4568
2285,30.700000000000003,35.0,0,4570
2286,30.72,35.0,0,4572
2287,30.74,35.0,0,4574
2288,30.759999999999998,35.0,0,4576
2289,30.78,35.0,0,4578
2290,30.8,35.0,0,4580
2291,30.82,35.0,0,4582
2292,30.839999999999996,35.0,0,4584
2293,30.860000000000003,35.0,0,4586
2294,30.880000000000003,35.0,0,4588
2295,30.9,35.0,0,4590
2296,30.919999999999995,35.0,0,4592
2297,30.940000000000005,35.0,0,4594
2298,30.96,35.0,0,4596
2299,30.979999999999997,35.0,0,4598
2300,30.999999999999996,35.0,0,4600
2301,31.020000000000003,35.0,0,4602
2302,31.04,35.0,0,4604
2303,31.06,35.0,0,4606
2304,31.08,35.0,0,4608
2305,31.1,35.0,0,4610
2306,31.12,35.0,0,4612
2307,31.14,35.0,0,4614
2308,31.159999999999997,35.0,0,4616
2309,31.180000000000003,35.0,0,4618
2310,31.200000000000003,35.0,0,4620
2311,31.22,35.0,0,4622
2312,31.239999999999995,35.0,0,4624
2313,31.260000000000005,35.0,0,4626
2314,31.28,35.0,0,4628
2315,31.299999999999997,35.0,0,4630
2316,31.319999999999997,35.0,0,4632
2317,31.340000000000003,35.0,0,4634
2318,31.36,35.0,0,4636
2319,31.38,35.0,0,4638
2320,31.4,35.0,0,4640
2321,31.42,35.0,0,4642
2322,31.44,35.0,0,4644
2323,31.46,35.0,0,4646
2324,31.479999999999997,35.0,0,4648
2325,31.500000000000004,35.0,0,4650
2326,31.520000000000003,35.0,0,4652
2327,31.54,35.0,0,4654
2328,31.559999999999995,35.0,0,4656
2329,31.580000000000005,35.0,0,4658
2330,31.6,35.0,0,4660
2331,31.619999999999997,35.0,0,4662
2332,31.639999999999997,35.0,0,4664
2333,31.660000000000004,35.0,0,4666
2334,31.68,35.0,0,4668
2335,31.7,35.0,0,4670
2336,31.72,35.0,0,4672
2337,31.740000000000002,35.0,0,4674
2338,31.76,35.0,0,4676
2339,31.78,35.0,0,4678
2340,31.799999999999997,35.0,0,4680
2341,31.820000000000004,35.0,0,4682
2342,31.840000000000003,35.0,0,4684
2343,31.86,35.0,0,4686
2344,31.879999999999995,35.0,0,4688
2345,31.900000000000006,35.0,0,4690
2346,31.92,35.0,0,4692
2347,31.939999999999998,35.0,0,4694
2348,31.959999999999997,35.0,0,4696
2349,31.980000000000004,35.0,0,4698
2350,32.0,35.0,0,4700
2351,32.019999999999996,35.0,0,4702
2352,32.04,35.0,0,4704
2353,32.06,35.0,0,4706
2354,32.08,35.0,0,4708
2355,32.1,35.0,0,4710
2356,32.12,35.0,0,4712
2357,32.14,35.0,0,4714
2358,32.160000000000004,35.0,0,4716
2359,32.18,35.0,0,4718
2360,32.199999999999996,35.0,0,4720
2361,32.220000000000006,35.0,0,4722
2362,32.24,35.0,0,4724
2363,32.26,35.0,0,4726
2364,32.28,35.0,0,4728
2365,32.300000000000004,35.0,0,4730
2366,32.32,35.0,0,4732
2367,32.34,35.0,0,4734
2368,32.36,35.0,0,4736
2369,32.38,35.0,0,4738
2370,32.400000000000006,35.0,0,4740
2371,32.42,35.0,0,4742
2372,32.44,35.0,0,4744
2373,32.46000000000001,35.0,0,4746
2374,32.480000000000004,35.0,0,4748
2375,32.5,35.0,0,4750
2376,32.519999999999996,35.0,0,4752
2377,32.53999999999999,35.0,0,4754
2378,32.56,35.0,0,4756
2379,32.58,35.0,0,4758
2380,32.599999999999994,35.0,0,4760
2381,32.62,35.0,0,4762
2382,32.64,35.0,0,4764
2383,32.66,35.0,0,4766
2384,32.68,35.0,0,4768
2385,32.699999999999996,35.0,0,4770
2386,32.72,35.0,0,4772
2387,32.74,35.0,0,4774
2388,32.76,35.0,0,4776
2389,32.779999999999994,35.0,0,4778
2390,32.800000000000004,35.0,0,4780
2391,32.82,35.0,0,4782
2392,32.839999999999996,35.0,0,4784
2393,32.86,35.0,0,4786
2394,32.88,35.0,0,4788
2395,32.9,35.0,0,4790
2396,32.92,35.0,0,4792
2397,32.94,35.0,0,4794
2398,32.96,35.0,0,4796
2399,32.980000000000004,35.0,0,4798
2400,33.0,35.0,0,4800
2401,33.019999999999996,35.0,0,4802
2402,33.040000000000006,35.0,0,4804
2403,33.06,35.0,0,4806
2404,33.08,35.0,0,4808
2405,33.099999999999994,35.0,0,4810
2406,33.120000000000005,35.0,0,4812
2407,33.14,35.0,0,4814
2408,33.16,35.0,0,4816
2409,33.17999999999999,35.0,0,4818
2410,33.2,35.0,0,4820
2411,33.22,35.0,0,4822
2412,33.239999999999995,35.0,0,4824
2413,33.26,35.0,0,4826
2414,33.28,35.0,0,4828
2415,33.3,35.0,0,4830
2416,33.32,35.0,0,4832
2417,33.339999999999996,35.0,0,4834
2418,33.36,35.0,0,4836
2419,33.38,35.0,0,4838
2420,33.4,35.0,0,4840
2421,33.419999999999995,35.0,0,4842
2422,33.440000000000005,35.0,0,4844
2423,33.46,35.0,0,4846
2424,33.48,35.0,0,4848
2425,33.5,35.0,0,4850
2426,33.52,35.0,0,4852
2427,33.54,35.0,0,4854
2428,33.56,35.0,0,4856
2429,33.58,35.0,0,4858
2430,33.6,35.0,0,4860
2431,33.620000000000005,35.0,0,4862
2432,33.64,35.0,0,4864
2433,33.66,35.0,0,4866
2434,33.68000000000001,35.0,0,4868
2435,33.7,35.0,0,4870
2436,33.72,35.0,0,4872
2437,33.739999999999995,35.0,0,4874
2438,33.760000000000005,35.0,0,4876
2439,33.78,35.0,0,4878
2440,33.8,35.0,0,4880
2441,33.81999999999999,35.0,0,4882
2442,33.84,35.0,0,4884
2443,33.86,35.0,0,4886
2444,33.879999999999995,35.0,0,4888
2445,33.9,35.0,0,4890
2446,33.92,35.0,0,4892
2447,33.94,35.0,0,4894
2448,33.96,35.0,0,4896
2449,33.98,35.0,0,4898
2450,34.0,35.0,0,4900
2451,34.02,35.0,0,4902
2452,34.04,35.0,0,4904
2453,34.059999999999995,35.0,0,4906
2454,34.080000000000005,35.0,0,4908
2455,34.1,35.0,0,4910
2456,34.12,35.0,0,4912
2457,34.14,35.0,0,4914
2458,34.160000000000004,35.0,0,4916
2459,34.18,35.0,0,4918
2460,34.2,35.0,0,4920
2461,34.22,35.0,0,4922
2462,34.24,35.0,0,4924
2463,34.260000000000005,35.0,0,4926
2464,34.28,35.0,0,4928
2465,34.3,35.0,0,4930
2466,34.32000000000001,35.0,0,4932
2467,34.34,35.0,0,4934
2468,34.36,35.0,0,4936
2469,34.379999999999995,35.0,0,4938
2470,34.400000000000006,35.0,0,4940
2471,34.42,35.0,0,4942
2472,34.44,35.0,0,4944
2473,34.459999999999994,35.0,0,4946
2474,34.480000000000004,35.0,0,4948
2475,34.5,35.0,0,4950
2476,34.519999999999996,35.0,0,4952
2477,34.54,35.0,0,4954
2478,34.56,35.0,0,4956
2479,34.58,35.0,0,4958
2480,34.6,35.0,0,4960
2481,34.62,35.0,0,4962
2482,34.64,35.0,0,4964
2483,34.660000000000004,35.0,0,4966
2484,34.68,35.0,0,4968
2485,34.699999999999996,35.0,0,4970
2486,34.720000000000006,35.0,0,4972
2487,34.74,35.0,0,4974
2488,34.76,35.0,0,4976
2489,34.78,35.0,0,4978
2490,34.800000000000004,35.0,0,4980
2491,34.82,35.0,0,4982
2492,34.84,35.0,0,4984
2493,34.86,35.0,0,4986
2494,34.88,35.0,0,4988
2495,34.900000000000006,35.0,0,4990
2496,34.92,35.0,0,4992
2497,34.94,35.0,0,4994
2498,34.96000000000001,35.0,0,4996
2499,34.980000000000004,35.0,0,4998
2500,35.0,35.0,0,5000
2501,35.019999999999996,35.0,0,5002
2502,35.03999999999999,35.0,0,5004
2503,35.06,35.0,0,5006
2504,35.08,35.0,0,5008
2505,35.099999999999994,35.0,0,5010
2506,35.12,35.0,0,5012
2507,35.14,35.0,0,5014
2508,35.16,35.0,0,5016
2509,35.18,35.0,0,5018
2510,35.199999999999996,35.0,0,5020
2511,35.22,35.0,0,5022
2512,35.24,35.0,0,5024
2513,35.26,35.0,0,5026
2514,35.279999999999994,35.0,0,5028
2515,35.300000000000004,35.0,0,5030
2516,35.32,35.0,0,5032
2517,35.339999999999996,35.0,0,5034
2518,35.36,35.0,0,5036
2519,35.38,35.0,0,5038
2520,35.4,35.0,0,5040
2521,35.42,35.0,0,5042
2522,35.44,35.0,0,5044
2523,35.46,35.0,0,5046
2524,35.480000000000004,35.0,0,5048
2525,35.5,35.0,0,5050
2526,35.519999999999996,35.0,0,5052
2527,35.540000000000006,35.0,0,5054
2528,35.56,35.0,0,5056
2529,35.58,35.0,0,5058
2530,35.599999999999994,35.0,0,5060
2531,35.620000000000005,35.0,0,5062
2532,35.64,35.0,0,5064
2533,35.66,35.0,0,5066
2534,35.67999999999999,35.0,0,5068
2535,35.7,35.0,0,5070
2536,35.72,35.0,0,5072
2537,35.739999999999995,35.0,0,5074
2538,35.76,35.0,0,5076
2539,35.78,35.0,0,5078
2540,35.8,35.0,0,5080
2541,35.82,35.0,0,5082
2542,35.839999999999996,35.0,0,5084
2543,35.86,35.0,0,5086
2544,35.88,35.0,0,5088
2545,35.9,35.0,0,5090
2546,35.919999999999995,35.0,0,5092
2547,35.940000000000005,35.0,0,5094
2548,35.96,35.0,0,5096
2549,35.98,35.0,0,5098
2550,36.0,35.0,0,5100
2551,36.02,35.0,0,5102
2552,36.04,35.0,0,5104
2553,36.06,35.0,0,5106
2554,36.08,35.0,0,5108
2555,36.1,35.0,0,5110
2556,36.120000000000005,35.0,0,5112
2557,36.14,35.0,0,5114
2558,36.16,35.0,0,5116
2559,36.18000000000001,35.0,0,5118
2560,36.2,35.0,0,5120
2561,36.22,35.0,0,5122
2562,36.239999999999995,35.0,0,5124
2563,36.260000000000005,35.0,0,5126
2564,36.28,35.0,0,5128
2565,36.3,35.0,0,5130
2566,36.31999999999999,35.0,0,5132
2567,36.34,35.0,0,5134
2568,36.36,35.0,0,5136
2569,36.379999999999995,35.0,0,5138
2570,36.4,35.0,0,5140
2571,36.42,35.0,0,5142
2572,36.44,35.0,0,5144
2573,36.46,35.0,0,5146
2574,36.48,35.0,0,5148
2575,36.5,35.0,0,5150
2576,36.52,35.0,0,5152
2577,36.54,35.0,0,5154
2578,36.559999999999995,35.0,0,5156
2579,36.580000000000005,35.0,0,5158
2580,36.6,35.0,0,5160
2581,36.62,35.0,0,5162
2582,36.64,35.0,0,5164
2583,36.660000000000004,35.0,0,5166
2584,36.68,35.0,0,5168
2585,36.7,35.0,0,5170
2586,36.72,35.0,0,5172
2587,36.74,35.0,0,5174
2588,36.760000000000005,35.0,0,5176
2589,36.78,35.0,0,5178
2590,36.8,35.0,0,5180
2591,36.82000000000001,35.0,0,5182
2592,36.84,35.0,0,5184
2593,36.86,35.0,0,5186
2594,36.879999999999995,35.0,0,5188
2595,36.900000000000006,35.0,0,5190
2596,36.92,35.0,0,5192
2597,36.94,35.0,0,5194
2598,36.959999999999994,35.0,0,5196
2599,36.980000000000004,35.0,0,5198
2600,37.0,35.0,0,5200
2601,37.019999999999996,35.0,0,5202
2602,37.04,35.0,0,5204
2603,37.06,35.0,0,5206
2604,37.08,35.0,0,5208
2605,37.1,35.0,0,5210
2606,37.12,35.0,0,5212
2607,37.14,35.0,0,5214
2608,37.160000000000004,35.0,0,5216
2609,37.18,35.0,0,5218
2610,37.199999999999996,35.0,0,5220
2611,37.220000000000006,35.0,0,5222
2612,37.24,35.0,0,5224
2613,37.26,35.0,0,5226
2614,37.28,35.0,0,5228
2615,37.300000000000004,35.0,0,5230
2616,37.32,35.0,0,5232
2617,37.34,35.0,0,5234
2618,37.36,35.0,0,5236
2619,37.38,35.0,0,5238
2620,37.400000000000006,35.0,0,5240
2621,37.42,35.0,0,5242
2622,37.44,35.0,0,5244
2623,37.46000000000001,35.0,0,5246
2624,37.480000000000004,35.0,0,5248
2625,37.5,35.0,0,5250
2626,37.519999999999996,35.0,0,5252
2627,37.53999999999999,35.0,0,5254
2628,37.56,35.0,0,5256
2629,37.58,35.0,0,5258
2630,37.599999999999994,35.0,0,5260
2631,37.62,35.0,0,5262
2632,37.64,35.0,0,5264
2633,37.66,35.0,0,5266
2634,37.68,35.0,0,5268
2635,37.699999999999996,35.0,0,5270
2636,37.72,35.0,0,5272
2637,37.74,35.0,0,5274
2638,37.76,35.0,0,5276
2639,37.779999999999994,35.0,0,5278
2640,37.800000000000004,35.0,0,5280
2641,37.82,35.0,0,5282
2642,37.839999999999996,35.0,0,5284
2643,37.86,35.0,0,5286
2644,37.88,35.0,0,5288
2645,37.9,35.0,0,5290
2646,37.92,35.0,0,5292
2647,37.94,35.0,0,5294
2648,37.96,35.0,0,5296
2649,37.980000000000004,35.0,0,5298
2650,38.0,35.0,0,5300
2651,38.019999999999996,35.0,0,5302
2652,38.040000000000006,35.0,0,5304
2653,38.06,35.0,0,5306
2654,38.08,35.0,0,5308
2655,38.099999999999994,35.0,0,5310
2656,38.120000000000005,35.0,0,5312
2657,38.14,35.0,0,5314
2658,38.16,35.0,0,5316
2659,38.17999999999999,35.0,0,5318
2660,38.2,35.0,0,5320
2661,38.22,35.0,0,5322
2662,38.239999999999995,35.0,0,5324
2663,38.26,35.0,0,5326
2664,38.28,35.0,0,5328
2665,38.3,35.0,0,5330
2666,38.32,35.0,0,5332
2667,38.339999999999996,35.0,0,5334
2668,38.36,35.0,0,5336
2669,38.38,35.0,0,5338
2670,38.4,35.0,0,5340
2671,38.419999999999995,35.0,0,5342
2672,38.440000000000005,35.0,0,5344
2673,38.46,35.0,0,5346
2674,38.48,35.0,0,5348
2675,38.5,35.0,0,5350
2676,38.52,35.0,0,5352
2677,38.54,35.0,0,5354
2678,38.56,35.0,0,5356
2679,38.58,35.0,0,5358
2680,38.6,35.0,0,5360
2681,38.620000000000005,35.0,0,5362
2682,38.64,35.0,0,5364
2683,38.66,35.0,0,5366
2684,38.68000000000001,35.0,0,5368
2685,38.7,35.0,0,5370
2686,38.72,35.0,0,5372
2687,38.739999999999995,35.0,0,5374
2688,38.760000000000005,35.0,0,5376
2689,38.78,35.0,0,5378
2690,38.8,35.0,0,5380
2691,38.81999999999999,35.0,0,5382
2692,38.84,35.0,0,5384
2693,38.86,35.0,0,5386
2694,38.879999999999995,35.0,0,5388
2695,38.9,35.0,0,5390
2696,38.92,35.0,0,5392
2697,38.94,35.0,0,5394
2698,38.96,35.0,0,5396
2699,38.98,35.0,0,5398
2700,39.0,35.0,0,5400
2701,39.02,35.0,0,5402
2702,39.04,35.0,0,5404
2703,39.059999999999995,35.0,0,5406
2704,39.080000000000005,35.0,0,5408
2705,39.1,35.0,0,5410
2706,39.12,35.0,0,5412
2707,39.14,35.0,0,5414
2708,39.160000000000004,35.0,0,5416
2709,39.18,35.0,0,5418
2710,39.2,35.0,0,5420
2711,39.22,35.0,0,5422
2712,39.24,35.0,0,5424
2713,39.260000000000005,35.0,0,5426
2714,39.28,35.0,0,5428
2715,39.3,35.0,0,5430
2716,39.32000000000001,35.0,0,5432
2717,39.34,35.0,0,5434
2718,39.36,35.0,0,5436
2719,39.379999999999995,35.0,0,5438
2720,39.400000000000006,35.0,0,5440
2721,39.42,35.0,0,5442
2722,39.44,35.0,0,5444
2723,39.459999999999994,35.0,0,5446
2724,39.480000000000004,35.0,0,5448
2725,39.5,35.0,0,5450
2726,39.519999999999996,35.0,0,5452
2727,39.54,35.0,0,5454
2728,39.56,35.0,0,5456
2729,39.58,35.0,0,5458
2730,39.6,35.0,0,5460
2731,39.62,35.0,0,5462
2732,39.64,35.0,0,5464
2733,39.660000000000004,35.0,0,5466
2734,39.68,35.0,0,5468
2735,39.699999999999996,35.0,0,5470
2736,39.720000000000006,35.0,0,5472
2737,39.74,35.0,0,5474
2738,39.76,35.0,0,5476
2739,39.78,35.0,0,5478
2740,39.800000000000004,35.0,0,5480
2741,39.82,35.0,0,5482
2742,39.84,35.0,0,5484
2743,39.86,35.0,0,5486
2744,39.88,35.0,0,5488
2745,39.900000000000006,35.0,0,5490
2746,39.92,35.0,0,5492
2747,39.94,35.0,0,5494
2748,39.96000000000001,35.0,0,5496
2749,39.980000000000004,35.0,0,5498
2750,40.0,35.0,0,5500
2751,40.019999999999996,35.0,0,5502
2752,40.03999999999999,35.0,0,5504
2753,40.06,35.0,0,5506
2754,40.08,35.0,0,5508
